device_id,device_type,flow_duration_mean,packet_rate,byte_volume,port_entropy,unique_dest_ips,tcp_ratio,udp_ratio,iat_mean,iat_std
plug-31,smart_plug,0.41557,3.531193,1545.265997,0.129116,1.19,0.497892,0.476587,0.334939,0.011729
cam-006,camera,1.289491,61.121389,80998.132479,2.338269,8.37,0.616524,0.401381,0.088985,0.032706
sensor-30,sensor,0.573335,5.675907,1008.540026,0.133451,4.18,0.846418,0.168714,0.253009,0.00555
router-08,router,1.003692,35.012532,67613.528907,1.996753,7.39,0.641098,0.317962,0.122935,0.025983
nvr-04,nvr,1.103769,18.200915,47775.64996,1.060852,6.87,0.689889,0.318415,0.169827,0.016246
access-ctrl-06,access_controller,0.650578,9.232199,12859.938863,0.742028,1.92,0.827064,0.171313,0.244308,0.008366
thermostat-20,thermostat,0.79746,8.411301,4265.834016,0.294034,3.48,0.682683,0.327144,0.238339,0.014346
plug-19,smart_plug,0.343706,2.337661,1472.08359,0.080691,1.88,0.431323,0.515031,0.336333,0.011433
cam-005,camera,1.437304,56.426295,87115.056842,2.508775,6.99,0.618692,0.349019,0.101413,0.028415
sensor-27,sensor,0.542816,4.891382,2359.15848,0.088666,0.0,0.794654,0.1842,0.309437,0.005605
router-05,router,0.863736,37.21951,68661.477991,2.393583,7.85,0.702237,0.238156,0.143891,0.031955
nvr-07,nvr,1.084291,24.003369,35891.044298,1.441697,5.14,0.716028,0.287405,0.193199,0.020785
access-ctrl-03,access_controller,0.766651,8.556662,11125.12797,0.797326,3.96,0.826958,0.12699,0.206941,0.008331
thermostat-20,thermostat,0.71188,6.576364,4520.217756,0.390006,2.17,0.635536,0.325524,0.233243,0.013069
plug-22,smart_plug,0.443117,3.491961,707.403248,0.120324,2.08,0.414214,0.532791,0.340198,0.013619
cam-004,camera,1.145976,58.914368,93359.126749,2.21314,11.11,0.572166,0.349245,0.077789,0.029384
sensor-24,sensor,0.486841,4.416259,1413.350839,0.157186,2.83,0.849096,0.135623,0.270035,0.008252
router-02,router,1.039317,39.63583,61352.92646,1.691195,8.59,0.684152,0.279055,0.136866,0.02831
nvr-06,nvr,1.183393,23.55464,44363.407058,1.367673,5.02,0.695764,0.297434,0.184003,0.013734
access-ctrl-04,access_controller,0.586033,11.24797,9029.084342,0.845097,3.16,0.834941,0.147161,0.238566,0.011736
thermostat-24,thermostat,0.845352,5.897555,3651.766795,0.410473,4.81,0.750697,0.249583,0.198951,0.018694
plug-25,smart_plug,0.506101,4.065094,1289.233707,0.099755,1.18,0.519531,0.485354,0.346836,0.012789
cam-004,camera,1.428161,57.150617,107915.514487,1.87043,5.73,0.659139,0.361167,0.099437,0.026538
sensor-27,sensor,0.40546,5.832974,2545.363588,0.082287,2.41,0.937246,0.085582,0.27621,0.007758
router-11,router,0.833357,40.210738,55764.792905,1.815813,9.54,0.615628,0.376856,0.150651,0.019725
nvr-01,nvr,0.966387,20.174806,56863.637093,1.757286,2.91,0.765952,0.223092,0.167609,0.010059
access-ctrl-01,access_controller,0.732364,7.581534,14908.469468,0.640553,1.58,0.859729,0.144784,0.255493,0.006097
thermostat-28,thermostat,0.875821,6.402362,3829.659529,0.363684,2.59,0.755158,0.230259,0.215445,0.012982
plug-22,smart_plug,0.41459,2.529377,878.076935,0.110344,1.37,0.519065,0.464604,0.307922,0.010464
cam-005,camera,1.193919,60.973968,80399.810604,2.920218,6.48,0.682504,0.321547,0.099093,0.029101
sensor-24,sensor,0.445617,3.156675,1805.880947,0.204443,2.13,0.916158,0.10365,0.31435,0.007563
router-05,router,0.91477,28.807004,53786.471043,1.910816,11.75,0.685702,0.30256,0.140361,0.017096
nvr-03,nvr,0.879421,27.527782,39269.927888,1.49198,3.94,0.764431,0.17102,0.171475,0.017471
access-ctrl-04,access_controller,0.561632,11.406224,11908.554916,0.82607,3.9,0.831036,0.184283,0.272055,0.012531
thermostat-28,thermostat,0.725309,6.296633,5670.395315,0.350034,2.18,0.737442,0.250712,0.222487,0.015885
plug-22,smart_plug,0.357832,3.811508,963.738987,0.108693,2.04,0.486654,0.476575,0.340874,0.014159
cam-003,camera,1.155783,56.749594,78056.34971,2.876012,14.61,0.613498,0.384361,0.104243,0.031237
sensor-21,sensor,0.464555,3.177643,2858.394437,0.143171,0.73,0.810984,0.149983,0.262862,0.011044
router-20,router,0.762278,27.730839,52533.428221,2.273386,4.55,0.645492,0.334491,0.119006,0.022494
nvr-02,nvr,0.920362,20.888981,53923.918252,1.779279,6.04,0.773888,0.207125,0.177043,0.021614
access-ctrl-01,access_controller,0.657876,8.999206,12544.57175,0.554352,2.44,0.869513,0.160856,0.244839,0.010821
thermostat-28,thermostat,0.806306,7.376043,4394.113312,0.408429,2.78,0.707317,0.298612,0.208369,0.011993
plug-31,smart_plug,0.469915,3.736285,1736.357478,0.162879,1.91,0.476023,0.477542,0.334747,0.014714
cam-002,camera,1.315782,60.898446,97858.11795,2.131937,9.89,0.653905,0.312059,0.101717,0.038933
sensor-18,sensor,0.552671,4.081056,1531.945458,0.13598,2.87,0.771621,0.171763,0.292748,0.011147
router-14,router,1.054046,32.291384,53245.26207,2.336095,7.71,0.674712,0.32159,0.138966,0.019783
nvr-02,nvr,1.18921,18.451957,41890.976848,1.161927,3.26,0.776321,0.212296,0.18087,0.015626
access-ctrl-06,access_controller,0.690145,10.114616,13473.131899,0.639501,2.21,0.882752,0.114584,0.251554,0.013248
thermostat-16,thermostat,0.702888,6.536628,4267.649681,0.434326,4.75,0.705665,0.259758,0.211311,0.015169
plug-22,smart_plug,0.507256,2.428325,1048.109129,0.111308,0.56,0.516107,0.478479,0.324418,0.013016
cam-005,camera,1.077498,65.066091,91014.241901,1.842011,14.16,0.593107,0.37401,0.087513,0.03438
sensor-12,sensor,0.543599,4.923508,1558.027692,0.202365,2.46,0.831047,0.118783,0.286276,0.005819
router-02,router,0.796045,27.14949,54712.509621,2.358237,8.7,0.646362,0.353106,0.153704,0.024367
nvr-06,nvr,1.031137,27.897294,43152.47037,1.585326,7.34,0.807527,0.162726,0.152003,0.018312
access-ctrl-07,access_controller,0.727743,11.298346,9830.208083,0.531557,3.07,0.802437,0.226691,0.23915,0.008603
thermostat-24,thermostat,0.621754,7.690676,4991.582781,0.264714,3.62,0.778226,0.233373,0.20679,0.016427
plug-14,smart_plug,0.508216,3.255138,1553.247828,0.173998,0.11,0.432796,0.500139,0.321672,0.013944
cam-002,camera,1.427835,60.255974,96700.228827,2.296037,8.87,0.642487,0.365098,0.093518,0.038592
sensor-21,sensor,0.45376,5.18638,2478.988055,0.175635,0.75,0.861059,0.097794,0.243294,0.009969
router-17,router,0.999745,28.818095,59996.895113,2.003795,5.53,0.621304,0.365671,0.112054,0.024443
nvr-06,nvr,1.076835,18.347305,49279.74911,1.49253,4.86,0.778042,0.20408,0.202967,0.020425
access-ctrl-03,access_controller,0.760425,10.152316,10835.386157,0.640186,1.68,0.864594,0.131794,0.224323,0.007463
thermostat-28,thermostat,0.75097,7.073181,5444.563207,0.415699,4.81,0.680971,0.322797,0.225028,0.013673
plug-31,smart_plug,0.506313,2.65807,1152.569252,0.101015,3.41,0.493574,0.520327,0.347692,0.011917
cam-007,camera,1.041528,48.97661,74760.060697,1.784074,8.52,0.620355,0.355885,0.103817,0.037557
sensor-07,sensor,0.64872,2.608569,2679.383984,0.133658,3.76,0.814371,0.164305,0.289478,0.009229
router-05,router,0.898856,37.998154,57309.814471,1.724246,4.58,0.633135,0.352196,0.160612,0.028658
nvr-01,nvr,1.291258,25.485673,56363.975963,1.453016,5.77,0.720118,0.258016,0.194325,0.019435
access-ctrl-02,access_controller,0.571058,7.458144,10679.848382,0.818641,3.0,0.884956,0.120567,0.208823,0.006093
thermostat-24,thermostat,0.61055,5.606783,5721.145332,0.342683,4.76,0.725015,0.272816,0.223481,0.014503
plug-25,smart_plug,0.410541,3.048812,729.1463,0.101803,2.88,0.522378,0.464238,0.358175,0.01203
cam-006,camera,1.321746,56.119286,68208.325325,2.913738,10.81,0.713352,0.282449,0.097082,0.033868
sensor-18,sensor,0.64717,3.779445,2043.493857,0.269591,2.36,0.841809,0.188724,0.307053,0.005883
router-08,router,0.935887,35.077964,72106.648186,2.165363,6.29,0.63961,0.306178,0.16581,0.017543
nvr-06,nvr,1.238261,26.75704,51614.646969,1.568317,5.08,0.670031,0.277943,0.199706,0.015372
access-ctrl-06,access_controller,0.678809,8.944489,9926.455625,0.777001,2.15,0.800709,0.183336,0.231102,0.008511
thermostat-28,thermostat,0.686217,5.127922,3787.090276,0.373677,2.53,0.734631,0.295536,0.248217,0.019923
plug-29,smart_plug,0.426937,4.040446,850.087224,0.121674,1.18,0.455192,0.510896,0.357261,0.014297
cam-001,camera,1.207458,55.198478,101971.534718,1.700865,8.62,0.662006,0.335603,0.082368,0.036015
sensor-21,sensor,0.593964,4.580609,2313.323292,0.225013,0.7,0.835449,0.184492,0.270822,0.010388
router-17,router,0.82963,28.924687,56612.187012,2.199985,11.1,0.711297,0.244015,0.133148,0.024542
nvr-06,nvr,1.052722,21.035359,40598.142693,1.613641,4.16,0.80045,0.191174,0.17865,0.019416
access-ctrl-02,access_controller,0.729091,11.408262,14497.724846,0.693242,3.7,0.792863,0.193192,0.242628,0.014168
thermostat-16,thermostat,0.675203,7.663164,5949.538492,0.46658,4.73,0.740668,0.211851,0.218447,0.019523
plug-29,smart_plug,0.374058,2.318251,1752.925402,0.14261,1.13,0.526856,0.433917,0.339332,0.011165
cam-003,camera,1.269252,43.46572,90522.852907,2.122403,13.31,0.633147,0.316062,0.097138,0.029422
sensor-18,sensor,0.534016,3.959141,2156.942917,0.166059,3.35,0.924282,0.043139,0.282559,0.009954
router-11,router,1.027823,28.941003,50876.292455,2.101752,8.41,0.65992,0.318645,0.142856,0.018331
nvr-02,nvr,1.232906,24.387017,44573.544102,1.31245,5.37,0.799393,0.192797,0.167287,0.010901
access-ctrl-03,access_controller,0.72638,9.265038,10236.591337,0.851142,3.59,0.802251,0.18355,0.23569,0.011984
thermostat-16,thermostat,0.658478,6.007187,4071.912696,0.321982,2.34,0.656431,0.354822,0.236484,0.019036
plug-14,smart_plug,0.462039,3.046288,1196.726521,0.048569,0.0,0.455632,0.542448,0.35071,0.013348
cam-001,camera,1.151178,49.977519,71544.503483,1.90041,7.68,0.697666,0.220701,0.104596,0.024754
sensor-12,sensor,0.608512,5.307635,2592.27191,0.121925,2.71,0.877465,0.129428,0.291899,0.004942
router-11,router,0.848467,42.012888,40588.671917,2.043904,5.24,0.663571,0.311502,0.158089,0.028781
nvr-01,nvr,1.154369,22.036613,40682.786449,1.438833,4.91,0.690134,0.26619,0.158584,0.015519
access-ctrl-04,access_controller,0.590712,8.590272,14825.337723,0.82358,4.46,0.773671,0.206223,0.246692,0.013834
thermostat-28,thermostat,0.819494,7.169065,5551.868088,0.44515,3.73,0.744885,0.226129,0.221136,0.014736
plug-19,smart_plug,0.487235,2.62843,1375.223961,0.145782,0.0,0.50113,0.480942,0.352364,0.012613
cam-006,camera,1.407271,53.237486,71688.076806,2.772869,13.73,0.610065,0.36415,0.087819,0.039907
sensor-07,sensor,0.405276,5.098049,2105.471128,0.162205,0.36,0.8303,0.146074,0.311557,0.007959
router-20,router,0.995565,33.480486,52101.029122,2.029728,7.6,0.630623,0.332923,0.140414,0.02044
nvr-03,nvr,1.185953,29.025207,40637.021864,1.368852,1.96,0.728573,0.255438,0.17345,0.016538
access-ctrl-04,access_controller,0.716236,8.061416,9631.085703,0.598885,1.57,0.821784,0.186367,0.208753,0.013983
thermostat-24,thermostat,0.824335,7.425659,3876.879173,0.339987,2.09,0.625804,0.34489,0.221382,0.015542
plug-11,smart_plug,0.393672,4.066974,1056.757505,0.078116,1.36,0.485074,0.528877,0.330221,0.014837
cam-002,camera,1.479862,53.658496,106198.212209,1.929277,6.14,0.727624,0.264029,0.088682,0.029098
sensor-27,sensor,0.496443,4.369916,2021.435439,0.070888,1.89,0.866603,0.1218,0.256385,0.007873
router-11,router,1.055857,37.938102,67785.138401,1.924875,12.18,0.664409,0.346553,0.115645,0.031845
nvr-02,nvr,1.092599,16.337444,33802.207062,1.201371,3.29,0.762604,0.219165,0.204099,0.010238
access-ctrl-02,access_controller,0.710143,10.334525,9993.892081,0.71063,3.22,0.83069,0.154239,0.265452,0.010346
thermostat-16,thermostat,0.6217,5.599731,4710.455383,0.440966,4.29,0.75789,0.252492,0.229036,0.014057
plug-31,smart_plug,0.382163,3.137946,744.26512,0.163074,2.56,0.483333,0.529353,0.335089,0.009127
cam-006,camera,1.391761,52.428552,93102.240806,2.066217,12.37,0.662906,0.300042,0.099786,0.038689
sensor-07,sensor,0.52084,5.368365,2474.254293,0.279321,2.7,0.78497,0.219424,0.310956,0.004852
router-11,router,1.030235,30.187679,49059.548316,2.44926,4.21,0.724473,0.260835,0.15786,0.031958
nvr-02,nvr,1.013106,27.647837,39587.432184,1.630659,2.71,0.793782,0.21833,0.189646,0.016657
access-ctrl-05,access_controller,0.674377,10.313061,11508.504037,0.61929,1.89,0.762628,0.252879,0.266558,0.008003
thermostat-09,thermostat,0.713227,8.107594,3946.85637,0.426809,5.09,0.720041,0.250324,0.221617,0.017386
plug-14,smart_plug,0.370414,3.51488,806.798476,0.14578,0.05,0.497658,0.481229,0.317346,0.011926
cam-002,camera,1.248715,54.388285,87609.540716,1.948532,10.46,0.675437,0.277712,0.115471,0.027157
sensor-30,sensor,0.41218,5.169166,1714.770945,0.267954,3.13,0.800163,0.184535,0.310165,0.006479
router-08,router,0.834637,41.819953,51745.081174,1.873619,4.74,0.695986,0.279616,0.149115,0.026016
nvr-06,nvr,0.970688,23.431511,46943.60133,1.458478,5.11,0.709776,0.290135,0.217829,0.019117
access-ctrl-01,access_controller,0.779951,10.473913,9469.272962,0.48605,3.97,0.894707,0.086085,0.259787,0.008307
thermostat-28,thermostat,0.794313,5.698222,5097.619418,0.406298,3.34,0.751181,0.237703,0.20034,0.014743
plug-31,smart_plug,0.521004,3.462907,1050.279388,0.165432,3.48,0.432792,0.542367,0.329341,0.011858
cam-001,camera,1.059747,51.968976,69694.755717,2.399211,12.85,0.562454,0.42332,0.080063,0.027381
sensor-24,sensor,0.409511,3.806924,1153.369597,0.233988,2.72,0.913249,0.08898,0.299303,0.006989
router-08,router,0.985404,32.022035,69573.136016,1.82224,7.97,0.705598,0.24661,0.150489,0.025096
nvr-01,nvr,1.220398,25.865082,48944.955497,1.787759,4.9,0.80009,0.198704,0.193809,0.012359
access-ctrl-05,access_controller,0.694025,8.717344,10977.816943,0.568937,2.57,0.792489,0.220478,0.252929,0.009441
thermostat-04,thermostat,0.674916,5.874934,4976.453229,0.351684,3.35,0.759765,0.236002,0.237782,0.013375
plug-22,smart_plug,0.506033,2.677445,1098.40385,0.08166,3.14,0.522234,0.497996,0.339434,0.009809
cam-007,camera,1.464167,62.811606,69230.6223,1.713784,8.77,0.658459,0.272937,0.103218,0.036827
sensor-12,sensor,0.520589,2.684602,1334.660237,0.165953,3.57,0.923408,0.0408,0.262092,0.005592
router-02,router,0.785595,35.303567,44065.438443,1.637198,8.33,0.744422,0.245399,0.122192,0.027104
nvr-03,nvr,1.102265,20.606666,37757.915821,1.569059,5.13,0.64179,0.304236,0.163886,0.015623
access-ctrl-04,access_controller,0.63908,9.279434,10221.415707,0.563809,2.98,0.871539,0.127404,0.256521,0.007864
thermostat-28,thermostat,0.873002,6.976282,5678.524198,0.307462,2.55,0.769232,0.239227,0.211356,0.012966
plug-19,smart_plug,0.487345,2.740037,1677.86153,0.126225,1.36,0.457258,0.551564,0.317845,0.013815
cam-003,camera,1.36324,50.125126,82366.3576,2.166396,12.36,0.564374,0.413432,0.080936,0.036217
sensor-30,sensor,0.505269,4.571661,1295.451976,0.071498,0.36,0.888339,0.088825,0.250501,0.009939
router-02,router,0.878973,38.686362,55597.674978,1.582736,9.22,0.638085,0.356939,0.1537,0.024259
nvr-05,nvr,1.20171,20.651522,33935.992577,1.614666,3.66,0.806124,0.192409,0.171333,0.017536
access-ctrl-03,access_controller,0.76115,10.213521,10992.230887,0.841708,5.13,0.81567,0.19788,0.219708,0.011826
thermostat-04,thermostat,0.696229,5.278479,5689.12953,0.460339,2.99,0.689464,0.311029,0.193565,0.013126
plug-22,smart_plug,0.347142,2.565214,945.968983,0.147357,1.65,0.488851,0.448878,0.355035,0.011406
cam-007,camera,1.047618,49.351942,85258.001392,1.944062,11.06,0.604707,0.381349,0.082587,0.0332
sensor-27,sensor,0.460221,3.988628,1775.240693,0.164376,1.67,0.936363,0.050495,0.315328,0.006464
router-14,router,0.855784,40.554662,41838.628136,2.03641,5.05,0.692288,0.264823,0.12471,0.030921
nvr-01,nvr,1.148459,28.335203,51819.544778,1.262865,6.68,0.842666,0.120398,0.154068,0.017294
access-ctrl-07,access_controller,0.72611,7.594141,14114.167526,0.882746,4.68,0.87757,0.09663,0.237797,0.012598
thermostat-28,thermostat,0.671066,5.636777,5084.132903,0.297417,2.96,0.713347,0.28168,0.230073,0.010394
plug-22,smart_plug,0.418434,4.191325,1454.617533,0.130716,2.13,0.54135,0.428224,0.318829,0.012193
cam-006,camera,1.357871,44.828929,100439.376292,2.585244,10.98,0.646419,0.39193,0.089094,0.041042
sensor-12,sensor,0.490066,3.027566,1947.314976,0.081459,2.2,0.869036,0.068644,0.252988,0.005688
router-14,router,0.99779,37.198096,40795.336681,2.161566,10.15,0.67995,0.300236,0.138597,0.021564
nvr-01,nvr,1.252513,23.680351,50329.411485,1.601952,3.61,0.780136,0.217021,0.173216,0.016498
access-ctrl-07,access_controller,0.669193,8.563278,8701.847668,0.860125,3.74,0.757696,0.179316,0.222664,0.010135
thermostat-16,thermostat,0.638692,6.209816,4742.190907,0.470973,0.58,0.642764,0.294972,0.208929,0.012461
plug-25,smart_plug,0.476661,3.532325,726.605818,0.156725,2.46,0.536483,0.458369,0.354423,0.010758
cam-001,camera,1.089374,44.485816,92823.387475,1.879452,11.46,0.611778,0.390033,0.07603,0.036357
sensor-12,sensor,0.408802,3.793761,1519.8601,0.171877,3.96,0.903007,0.083402,0.260789,0.004379
router-11,router,0.922825,35.626638,61721.917805,1.691427,8.47,0.602068,0.360484,0.144818,0.018881
nvr-06,nvr,1.123374,23.319295,34438.268416,1.360981,4.87,0.838316,0.124897,0.17738,0.011711
access-ctrl-04,access_controller,0.623381,10.629173,14895.741932,0.513944,2.62,0.768713,0.235894,0.257497,0.01319
thermostat-28,thermostat,0.875864,7.290725,4606.319222,0.333634,3.59,0.633625,0.334582,0.201266,0.012161
plug-25,smart_plug,0.35894,3.6264,1011.335338,0.079844,0.78,0.475,0.524779,0.353076,0.012605
cam-004,camera,1.372861,58.850142,101316.712036,2.758987,12.13,0.611357,0.353093,0.086548,0.037017
sensor-21,sensor,0.490902,4.20166,1985.449647,0.159771,0.71,0.836882,0.189759,0.299451,0.005262
router-05,router,0.833264,41.826546,40963.888789,2.118411,4.87,0.738658,0.273175,0.130028,0.024806
nvr-01,nvr,1.216053,21.983069,34347.949121,1.729839,3.98,0.681173,0.302257,0.204783,0.014113
access-ctrl-01,access_controller,0.748807,7.572171,12830.149087,0.550146,0.85,0.798732,0.206508,0.267767,0.013806
thermostat-24,thermostat,0.806142,8.149001,5223.479967,0.369108,2.67,0.709782,0.240383,0.225291,0.011805
plug-14,smart_plug,0.467494,3.089643,1262.563839,0.109355,0.0,0.468019,0.532658,0.334298,0.011324
cam-005,camera,1.307526,55.448445,77880.607569,2.251371,8.86,0.668701,0.297624,0.088428,0.028856
sensor-07,sensor,0.592483,4.800992,2533.321585,0.170379,1.94,0.877408,0.145753,0.263087,0.005523
router-11,router,0.97673,35.609632,39490.155091,2.116051,4.4,0.746755,0.278631,0.122558,0.026862
nvr-03,nvr,1.126961,16.961011,53067.168495,1.530842,4.4,0.671948,0.27639,0.183361,0.018463
access-ctrl-06,access_controller,0.765104,8.078168,12383.247454,0.471521,2.52,0.788682,0.196627,0.262833,0.009125
thermostat-13,thermostat,0.800933,8.01001,3996.736816,0.50059,2.8,0.715885,0.288012,0.191271,0.017058
plug-31,smart_plug,0.506597,2.558666,1148.93859,0.087777,2.77,0.451139,0.503547,0.367919,0.010451
cam-002,camera,1.111685,60.251798,68625.31225,1.715982,13.73,0.660283,0.300977,0.078343,0.03297
sensor-12,sensor,0.461449,4.130854,2530.457675,0.287258,1.0,0.89736,0.079978,0.246714,0.007843
router-11,router,0.766361,45.54509,57629.064095,2.002494,5.51,0.689793,0.289332,0.118723,0.018039
nvr-03,nvr,1.07846,21.525672,34639.733698,1.688716,2.78,0.752517,0.236533,0.170688,0.014514
access-ctrl-04,access_controller,0.563213,9.950386,10143.71081,0.662247,3.17,0.857596,0.169141,0.24024,0.007358
thermostat-13,thermostat,0.67135,6.332047,4441.374908,0.301941,1.54,0.728685,0.300971,0.207103,0.018732
plug-31,smart_plug,0.417955,2.338799,1033.591898,0.068346,0.42,0.488021,0.528469,0.318827,0.011398
cam-007,camera,1.172272,47.398269,100532.072923,1.715076,14.48,0.576223,0.375222,0.091966,0.031049
sensor-24,sensor,0.625985,3.563048,1094.361382,0.214023,3.97,0.799531,0.212242,0.305901,0.007678
router-20,router,0.781923,40.481769,64355.793581,1.667889,10.44,0.608872,0.371819,0.142521,0.026763
nvr-05,nvr,1.198075,17.274609,57156.661302,1.416773,5.86,0.758668,0.265042,0.180847,0.01209
access-ctrl-01,access_controller,0.637568,7.26399,14340.352379,0.74125,4.52,0.853428,0.110535,0.234399,0.013132
thermostat-28,thermostat,0.771641,5.221116,3933.709248,0.372674,3.91,0.719874,0.285175,0.217213,0.01283
plug-25,smart_plug,0.398654,3.337876,1518.043311,0.1499,0.52,0.526938,0.430139,0.339585,0.009192
cam-005,camera,1.110136,47.496115,74910.987543,2.892547,8.69,0.581003,0.390276,0.076071,0.032848
sensor-30,sensor,0.465497,4.902466,1928.494935,0.081764,1.56,0.915206,0.03377,0.255393,0.008047
router-17,router,0.778018,25.660344,54941.671858,1.830105,7.46,0.738731,0.269797,0.146607,0.019182
